Display Name,Family,Subfamily,Pref. Family,Pref. Subfamily,Version,Vendor ID,Styles,Width,Weight,Blocks,Characters,Glyphs
汉仪旗黑Y4-65简 (Medium),汉仪旗黑Y4-65简,Medium,汉仪旗黑Y4,65简,Version 5.00,HNYI,Regular,5 (Medium),500 (Medium),34,8007,8008
汉仪旗黑Y4-75W (Bold),汉仪旗黑Y4-75W,Bold,汉仪旗黑Y4,75W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪旗黑Y4-75繁 (Bold),汉仪旗黑Y4-75繁,Bold,汉仪旗黑Y4,75繁,Version 5.00,HNYI,Regular,5 (Medium),700 (Bold),34,8007,8008
汉仪旗黑Y4-75简 (Bold),汉仪旗黑Y4-75简,Bold,汉仪旗黑Y4,75简,Version 5.00,HNYI,Regular,5 (Medium),700 (Bold),34,8007,8008
汉仪旗黑Y4-85W (Heavy),汉仪旗黑Y4-85W,Heavy,汉仪旗黑Y4,85W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪旗黑Y4-85繁 (Heavy),汉仪旗黑Y4-85繁,Heavy,汉仪旗黑Y4,85繁,Version 5.00,HNYI,Regular,5 (Medium),900 (Black),34,8007,8008
汉仪旗黑Y4-85简 (Heavy),汉仪旗黑Y4-85简,Heavy,汉仪旗黑Y4,85简,Version 5.00,HNYI,Regular,5 (Medium),900 (Black),34,8007,8008
汉仪旗黑Y4-95W (ExtraBlack),汉仪旗黑Y4-95W,ExtraBlack,汉仪旗黑Y4,95W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪旗黑Y4-95繁 (ExtraBlack),汉仪旗黑Y4-95繁,ExtraBlack,汉仪旗黑Y4,95繁,Version 5.00,HNYI,Regular,5 (Medium),900 (Black),34,8007,8008
汉仪旗黑Y4-95简 (ExtraBlack),汉仪旗黑Y4-95简,ExtraBlack,汉仪旗黑Y4,95简,Version 5.00,HNYI,Regular,5 (Medium),900 (Black),34,8007,8008
汉仪麒麟体繁 (Regular),汉仪麒麟体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),29,7597,7597
汉仪麒麟体简 (Regular),汉仪麒麟体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),29,7597,7597
汉仪青云W (Regular),汉仪青云W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,10075,10076
汉仪青云繁 (Regular),汉仪青云繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7668,7669
汉仪青云简 (Regular),汉仪青云简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7668,7669
汉仪青云体W (Regular),汉仪青云体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,10075,10076
汉仪青云体繁 (Regular),汉仪青云体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7668,7669
汉仪青云体简 (Regular),汉仪青云体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7668,7669
汉仪清庭-55简 (Regular),汉仪清庭-55简,Regular,HYQingTing,55J,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪清雅体繁 (Regular),汉仪清雅体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪清雅体简 (Regular),汉仪清雅体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪清韵体简 (Regular),汉仪清韵体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪晴空体W (Regular),汉仪晴空体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10392,10393
汉仪晴空体繁 (Regular),汉仪晴空体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪晴空体简 (Regular),汉仪晴空体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪趣黑W (Regular),汉仪趣黑W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),16,9664,9665
汉仪趣黑繁 (Regular),汉仪趣黑繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),16,7258,7259
汉仪趣黑简 (Regular),汉仪趣黑简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),16,7258,7259
汉仪全唐诗繁 (Regular),汉仪全唐诗繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪全唐诗简 (Regular),汉仪全唐诗简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪瑞意宋W (Regular),汉仪瑞意宋W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪瑞意宋繁 (Regular),汉仪瑞意宋繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪瑞意宋简 (Regular),汉仪瑞意宋简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪润圆-35W (Thin),汉仪润圆-35W,Thin,汉仪润圆,35W,Version 5.00,HNYI,Regular,5 (Medium),100 (Thin),34,10322,10323
汉仪润圆-35繁 (Thin),汉仪润圆-35繁,Thin,汉仪润圆,35繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-35简 (Thin),汉仪润圆-35简,Thin,汉仪润圆,35简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-45W (ExtraLight),汉仪润圆-45W,ExtraLight,汉仪润圆,45W,Version 5.00,HNYI,Regular,5 (Medium),200 (Extra-light),34,10322,10323
汉仪润圆-45繁 (ExtraLight),汉仪润圆-45繁,ExtraLight,汉仪润圆,45繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-45简 (ExtraLight),汉仪润圆-45简,ExtraLight,汉仪润圆,45简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-55W (Book),汉仪润圆-55W,Book,汉仪润圆,55W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10322,10323
汉仪润圆-55繁 (Book),汉仪润圆-55繁,Book,汉仪润圆,55繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-55简 (Book),汉仪润圆-55简,Book,汉仪润圆,55简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-65W (Medium),汉仪润圆-65W,Medium,汉仪润圆,65W,Version 5.00,HNYI,Regular,5 (Medium),500 (Medium),34,10322,10323
汉仪润圆-65繁 (Medium),汉仪润圆-65繁,Medium,汉仪润圆,65繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-65简 (Medium),汉仪润圆-65简,Medium,汉仪润圆,65简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-75W (Bold),汉仪润圆-75W,Bold,汉仪润圆,75W,Version 5.00,HNYI,Regular,5 (Medium),700 (Bold),34,10322,10323
汉仪润圆-75繁 (Bold),汉仪润圆-75繁,Bold,汉仪润圆,75繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪润圆-75简 (Bold),汉仪润圆-75简,Bold,汉仪润圆,75简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7916,7917
汉仪尚巍清茶体W (Regular),汉仪尚巍清茶体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),20,10229,9848
汉仪尚巍手书W (Regular),汉仪尚巍手书W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),26,10073,10144
汉仪尚巍手书繁 (Regular),汉仪尚巍手书繁,Regular,HYShangWeiShouShuF,Regular,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7663,7664
汉仪尚巍手书简 (Regular),汉仪尚巍手书简,Regular,HYShangWeiShouShuJ,Regular,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7663,7664
汉仪神工体简 (Regular),汉仪神工体简,Regular,,,Version 3.52,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪时光体W (Regular),汉仪时光体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,10158,10159
汉仪时光体繁 (Regular),汉仪时光体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,7828,7829
汉仪时光体简 (Regular),汉仪时光体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,7828,7829
汉仪瘦金书繁 (Regular),汉仪瘦金书繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪瘦金书简 (Regular),汉仪瘦金书简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪书魂体简 (Regular),汉仪书魂体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪书宋二S (Regular),汉仪书宋二S,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),37,28681,28682
汉仪书宋二繁 (Regular),汉仪书宋二繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪书宋二简 (Regular),汉仪书宋二简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8633,8677
汉仪书宋一繁 (Regular),汉仪书宋一繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪书宋一简 (Regular),汉仪书宋一简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8633,8677
汉仪舒同体繁 (Regular),汉仪舒同体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪舒同体简 (Regular),汉仪舒同体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪舒圆黑简 (Regular),汉仪舒圆黑简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪帅线体W (Regular),汉仪帅线体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,10158,10159
汉仪帅线体繁 (Regular),汉仪帅线体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,7827,7828
汉仪帅线体简 (Regular),汉仪帅线体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,7827,7828
汉仪双线体繁 (Regular),汉仪双线体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪双线体简 (Regular),汉仪双线体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪水波体简 (Regular),汉仪水波体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪水滴体繁 (Regular),汉仪水滴体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪水滴体简 (Regular),汉仪水滴体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪宋韵朗黑W (Regular),汉仪宋韵朗黑W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪宋韵朗黑繁 (Regular),汉仪宋韵朗黑繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪宋韵朗黑简 (Regular),汉仪宋韵朗黑简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪太极体简 (Regular),汉仪太极体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪糖糖粗体简 (Regular),汉仪糖糖粗体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪糖糖体简 (Regular),汉仪糖糖体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪特细等线简 (Regular),汉仪特细等线简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪跳跳体简 (Regular),汉仪跳跳体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪铁山隶书繁 (Regular),汉仪铁山隶书繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,7585,7586
汉仪铁山隶书简 (Regular),汉仪铁山隶书简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,7585,7586
汉仪铁线黑-35简 (Thin),汉仪铁线黑-35简,Thin,汉仪铁线黑,35简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪铁线黑-45简 (Light),汉仪铁线黑-45简,Light,汉仪铁线黑,45简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪铁线黑-55简 (Regular),汉仪铁线黑-55简,Regular,汉仪铁线黑,55简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪铁线黑-65简 (Medium),汉仪铁线黑-65简,Medium,汉仪铁线黑,65简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪铁线黑-75简 (Bold),汉仪铁线黑-75简,Bold,汉仪铁线黑,75简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪铁线黑-85简 (Heavy),汉仪铁线黑-85简,Heavy,汉仪铁线黑,85简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪娃娃篆简 (Regular),汉仪娃娃篆简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪歪歪体简 (Regular),汉仪歪歪体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪魏碑繁 (Regular),汉仪魏碑繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪魏碑简 (Regular),汉仪魏碑简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪文黑-35W (Thin),汉仪文黑-35W,Thin,汉仪文黑,35W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-35繁 (Thin),汉仪文黑-35繁,Thin,汉仪文黑,35繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-35简 (Thin),汉仪文黑-35简,Thin,汉仪文黑,35简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-45W (ExtraLight),汉仪文黑-45W,ExtraLight,汉仪文黑,45W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-45繁 (ExtraLight),汉仪文黑-45繁,ExtraLight,汉仪文黑,45繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-45简 (ExtraLight),汉仪文黑-45简,ExtraLight,汉仪文黑,45简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-55W (Book),汉仪文黑-55W,Book,汉仪文黑,55W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-55繁 (Book),汉仪文黑-55繁,Book,汉仪文黑,55繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-55简 (Book),汉仪文黑-55简,Book,汉仪文黑,55简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-65W (Medium),汉仪文黑-65W,Medium,汉仪文黑,65W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-65繁 (Medium),汉仪文黑-65繁,Medium,汉仪文黑,65繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-65简 (Medium),汉仪文黑-65简,Medium,汉仪文黑,65简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-75W (Bold),汉仪文黑-75W,Bold,汉仪文黑,75W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-75繁 (Bold),汉仪文黑-75繁,Bold,汉仪文黑,75繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-75简 (Bold),汉仪文黑-75简,Bold,汉仪文黑,75简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-85W (Heavy),汉仪文黑-85W,Heavy,汉仪文黑,85W,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10315,10316
汉仪文黑-85繁 (Heavy),汉仪文黑-85繁,Heavy,汉仪文黑,85繁,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪文黑-85简 (Heavy),汉仪文黑-85简,Heavy,汉仪文黑,85简,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7909,7910
汉仪细等线 (Regular),汉仪细等线,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),35,28723,28724
汉仪细等线B5 (Regular),汉仪细等线B5,Regular,,,Version 5.00,HANY,Regular,5 (Medium),400 (Normal),23,13568,13569
汉仪细等线繁 (Regular),汉仪细等线繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪细等线简 (Regular),汉仪细等线简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),27,7616,7617
汉仪细行楷B5 (Regular),汉仪细行楷B5,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,13891,13892
汉仪细行楷W (Regular),汉仪细行楷W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),29,10226,10227
汉仪细行楷繁 (Regular),汉仪细行楷繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,7735,7736
汉仪细行楷简 (Regular),汉仪细行楷简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪细简黑简 (Regular),汉仪细简黑简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪细秀体简 (Regular),汉仪细秀体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪细圆繁 (Regular),汉仪细圆繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪细圆简 (Regular),汉仪细圆简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8633,8677
汉仪细中圆繁 (Regular),汉仪细中圆繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪细中圆简 (Regular),汉仪细中圆简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪夏日体W (Regular),汉仪夏日体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10317,10318
汉仪夏日体繁 (Regular),汉仪夏日体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7914,7915
汉仪夏日体简 (Regular),汉仪夏日体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7914,7915
汉仪象形兰体 (Regular),汉仪象形兰体,Regular,,,Version 3.53,HNYI,Regular,5 (Medium),400 (Normal),29,1752,1752
汉仪小隶书繁 (Regular),汉仪小隶书繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,8205,8249
汉仪小隶书简 (Regular),汉仪小隶书简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪小麦体简 (Regular),汉仪小麦体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪晓波美妍体W (Regular),汉仪晓波美妍体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),29,10029,10030
汉仪晓波美妍体繁 (Regular),汉仪晓波美妍体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,7603,7604
汉仪晓波美妍体简 (Regular),汉仪晓波美妍体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,7603,7604
汉仪晓波折纸体简 (Regular),汉仪晓波折纸体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪新蒂唐朝体 (Regular),汉仪新蒂唐朝体,Regular,,,Version 1.00 June 13  2015  initial release,XD  ,Regular,5 (Medium),400 (Normal),23,21463,21457
汉仪新人文宋W (Regular),汉仪新人文宋W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪新人文宋繁 (Regular),汉仪新人文宋繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪新人文宋简 (Regular),汉仪新人文宋简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪星宇体繁 (Regular),汉仪星宇体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪星宇体简 (Regular),汉仪星宇体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪醒示体繁 (Regular),汉仪醒示体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪醒示体简 (Regular),汉仪醒示体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪秀英体繁 (Regular),汉仪秀英体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪秀英体简 (Regular),汉仪秀英体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪雪峰体繁 (Regular),汉仪雪峰体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪雪峰体简 (Regular),汉仪雪峰体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪雪君体繁 (Regular),汉仪雪君体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪雪君体简 (Regular),汉仪雪君体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪丫丫体繁 (Regular),汉仪丫丫体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7583,7584
汉仪丫丫体简 (Regular),汉仪丫丫体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪雅酷黑 45W (Regular),汉仪雅酷黑 45W,Regular,汉仪雅酷黑,45W,Version 5.10,HNYI,,5 (Medium),300 (Light),32,10441,10061
汉仪雅酷黑 55W (Regular),汉仪雅酷黑 55W,Regular,汉仪雅酷黑,55W,Version 5.10,HNYI,Regular,5 (Medium),400 (Normal),32,10441,10061
汉仪雅酷黑 65W (Regular),汉仪雅酷黑 65W,Regular,汉仪雅酷黑,65W,Version 5.10,HNYI,,5 (Medium),500 (Medium),32,10441,10061
汉仪雅酷黑 75W (Regular),汉仪雅酷黑 75W,Regular,汉仪雅酷黑,75W,Version 5.10,HNYI,Bold,5 (Medium),700 (Bold),32,10441,10061
汉仪雅酷黑 85W (Regular),汉仪雅酷黑 85W,Regular,汉仪雅酷黑,85W,Version 5.10,HNYI,Bold,5 (Medium),800 (Extra-bold),32,10441,10061
汉仪雅酷黑 95W (Regular),汉仪雅酷黑 95W,Regular,汉仪雅酷黑,95W,Version 5.10,HNYI,Bold,5 (Medium),900 (Black),32,10441,10061
汉仪雅酷黑W (Regular),汉仪雅酷黑W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),31,10189,10190
汉仪雅酷黑繁 (Regular),汉仪雅酷黑繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),31,7783,7784
汉仪雅酷黑简 (Regular),汉仪雅酷黑简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),31,7783,7784
汉仪闫锐敏行楷W (Regular),汉仪闫锐敏行楷W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),23,9924,9899
汉仪闫锐敏行楷繁 (Regular),汉仪闫锐敏行楷繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),22,7491,7492
汉仪闫锐敏行楷简 (Regular),汉仪闫锐敏行楷简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),22,7491,7492
汉仪颜楷W (Regular),汉仪颜楷W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),28,10250,9956
汉仪颜楷繁 (Regular),汉仪颜楷繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),25,7346,7446
汉仪颜楷简 (Regular),汉仪颜楷简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),25,7346,7446
汉仪雁翎体简 (Regular),汉仪雁翎体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪伊宁隶繁 (Regular),汉仪伊宁隶繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪伊宁隶简 (Regular),汉仪伊宁隶简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪意宋W (Regular),汉仪意宋W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,10413,10414
汉仪意宋繁 (Regular),汉仪意宋繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪意宋简 (Regular),汉仪意宋简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,8007,8008
汉仪悠然体简 (Regular),汉仪悠然体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),34,7911,7912
汉仪元隆黑-35简 (Thin),汉仪元隆黑-35简,Thin,汉仪元隆黑,35J,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),33,7896,7897
汉仪圆叠体繁 (Regular),汉仪圆叠体繁,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪圆叠体简 (Regular),汉仪圆叠体简,Regular,,,Version 3.53,HANY,Regular,5 (Medium),400 (Normal),27,7615,7659
汉仪张乃仁行书W (Regular),汉仪张乃仁行书W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,10090,10074
汉仪张乃仁行书繁 (Regular),汉仪张乃仁行书繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7663,7664
汉仪张乃仁行书简 (Regular),汉仪张乃仁行书简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),24,7663,7664
汉仪张子山体W (Regular),汉仪张子山体W,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),20,9683,9684
汉仪张子山体繁 (Regular),汉仪张子山体繁,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),20,7276,7277
汉仪张子山体简 (Regular),汉仪张子山体简,Regular,,,Version 5.00,HNYI,Regular,5 (Medium),400 (Normal),20,7276,7277
